PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,PSTL_CODE,DATE_COL,YEAR,LAT_DD83,LON_DD83,SITETYPE,STRAH_ORD,AG_ECO3,AG_ECO9,PROTOCOL,XBKA,MEDBK_A,XUN,MEDBKUN,XCDENMID,XCDENBK,CONBANKFULL,CONSTRAINT,CONFEATURES,CONPATTERN,CONPERCENT,CONVALLEY,CONVALLEYBOX,PCT_FA,PCT_DR,PCT_FAST,PCT_SLOW,PCT_POOL,XWIDTH,SDWIDTH,XBKF_W,XBKF_H,XINC_H,SDINC_H,BFWD_RAT,XWXD,XWD_RAT,SDWXD,SDWD_RAT,XDEPTH_CM,SDDEPTH_CM,XFC_ALG,XFC_RCK,XFC_BRS,XFC_LVT,XFC_AQM,XFC_OHV,XFC_HUM,XFC_UCB,XFC_LWD,XFC_NAT,XFC_BIG,XFC_ALL,PCT_SIDE,REACHLEN,W1_HAG,W1_HNOAG,W1_HALL,W1H_BLDG,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PSTR,W1H_PVMT,W1H_PIPE,W1H_ROAD,W1H_CROP,W1H_WALL,C1WM100,C2WM100,C4WM100,V1WM100,V1W_MSQ,V2WM100,V2W_MSQ,V4WM100,V4W_MSQ,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,XCL,XCS,XMW,XMH,XGW,XGH,XGB,XC,XM,XCMW,XCM,XG,XCMGW,XCMG,XPCAN,XPMID,XPMGW,XPCM,XPCMG,XSLOPE,XSLOPE_MAP,XSLOPE_FIELD,PCTCLINOMETER,XBEARING,SINU,LSUB_DMM,LSUBD_SD,LSUB_DMM_NOR,PCT_FN,PCT_GC,PCT_GF,PCT_HP,PCT_OM,PCT_OT,PCT_RC,PCT_SA,PCT_WD,PCT_BIGR,PCT_BDRK,PCT_SAFN,PCT_SFGF,PCT_ORG,XEMBED,XCEMBED,RPXDEP_CM,RPMXDEP_CM,RPGT50,RPGT75,RP100,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,LRBS_BW6,SHLD_PX3,REYP3,RRPW3,CP3CTRPWD_RAT,CP3_MILL,CT_RPWD,RB3,LDCBF_G08,LRBS_G08,L_RB3,L_CT_RPWD,L_CP3_MILL,L_RRPW3,L_REYP3,L_SHLD_PX3,L_XSLOPE,RADJRT_RAT,PCT_SFG,XGV,PCT_BH,BANGMODE,XSHOR2VG,PCT_OVRB,PCT_GL,C1TM100,C2TM100,C4TM100,PCT_GR,PCT_DRS,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,QRVEG1,QRVEG2,RDIST1,QR1,CVDTH,RPRAT,CVWIDTH,CVWXD,LWDEQVOL_MSQ,LWDEQVOLM100,PHAB_COM
4/23/2019,1003465,FLR9-0902,1,FL,13-May-14,2014,29.98459,-85.03299,PROB,8,PLNLOW,CPL,BOATABLE,,,,,,94.9197861,100,CON_BROAD,HILLSLOPE,SINGLE,100,100,Y,0,0,1.086956522,98.91304348,0,129.7272727,40.40072007,133.7272727,0.477272727,0.663636364,0.456667773,16.11121107,907.27,16.6350084,178.3594875,7.388718774,757.2043011,203.498561,0,0,0.15,0.206818182,0,0.25,0,0.004545455,0.040909091,0.652272727,0.045454545,0.652272727,5.376344086,3953.544411,0,0.136363636,0.136363636,0,0.068181818,0,0,0.068181818,0,0,0,0,0,0,10.45454545,2.272727273,0,14.99772727,0.014997727,6.431363636,0.006431364,0,0,0,1,0,0,0,0.143181818,0.248863636,0.113636364,0.056818182,0.029545455,0.079545455,0.093181818,0.392045455,0.170454545,0.505681818,0.5625,0.109090909,0.535227273,0.671590909,1,1,0.409090909,1,0.772727273,0.006174352,0.006174352,,0,,,-1.608593723,0.763613975,,69.56521739,,,,,0,,30.43478261,,,,100,,,,,248.2780008,956.7930424,5,4,223.3559201,0.505495029,-2.114088752,0.388642452,-1.997236176,,0.037161269,1.358958032,3.920274391,0.420661182,0.002,0.00475442,5.23205523,0.594937808,-2.203531532,0.71867232,-2.322902442,-2.698970004,0.593316466,0.133206045,-1.429909459,-2.209408615,0.749280009,100,0.109090909,0,med,0,0,98.91304348,24.54545455,7.727272727,0,0,0,81.81818182,100,100,40.90909091,50,0.340852273,0.954278075,0.12,0.659034177,0.268749875,29.49744471,0.311428115,0.196589204,0.014997727,86.08545455,
4/23/2019,1003466,AZSS-1111,1,AZ,13-May-14,2014,36.4193,-109.1022,PROB,1,WMTNS,WMT,WADEABLE,51.04545455,47.5,,,41.31016043,33.68983957,3,UNC_NARROW,NOCONST,SINGLE,0,100,,0,0,20,80,23,1.615,0.599363698,2.645454545,0.363636364,1.072727273,0.591761623,4.684310392,0.55435,9.007564331,0.71504194,7.483602731,26.77,19.86360308,0,0.077272727,0.104545455,0.059090909,0.031818182,0.111363636,0,0,0,0.352272727,0.077272727,0.384090909,0,297,0,0.393959091,0.393959091,0,0.060609091,0,0,0,0,0,0,0.33335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.045454545,0.015909091,0.009090909,0,0.016666667,0.582954545,0.143181818,0.061363636,0.009090909,0.070454545,0.070454545,0.598863636,0.086363636,0.669318182,0.409090909,0.181818182,0.045454545,0.136363636,0.136363636,0.817777778,,0.817777778,0,234.558301,2.259017209,0.434354893,1.466278472,0.434354893,10.47619048,13.33333333,10.47619048,0,0,0,0,41.9047619,0,37.14285714,0,52.38095238,62.85714286,0,65.29090909,53.96969697,18.28084969,83.26666667,3,1,14.95705883,1.175974248,-0.741619355,1.431161821,-0.996806928,-1.014008642,0.022122584,483.5345837,0.097373409,0.01335976,0.002845142,0.212963548,0.410368636,1.337360326,-0.903005433,-0.386825839,-0.671694726,-2.545896079,-1.011559623,2.684427541,-1.655164146,-0.087364695,0.237282777,76.19047619,0.599621212,0,,,,57,0,0,0,,,,,,,,0.138863636,0.403208556,0.282618833,0.342470169,0.742009827,0.558724648,0.371123033,1.28987452,0,0,
4/23/2019,1003467,FLSS-1069,1,FL,13-May-14,2014,27.32147,-80.57938,PROB,0,PLNLOW,CPL,BOATABLE,,,,,,6.951871658,18,UNC_BROAD,NOCONST,SINGLE,0,500,Y,0,0,0,100,0,16.81818182,0.404519917,17.8,0.959090909,1.88,0.063245553,6.27159003,31.73,8.933625731,1.957918396,0.753051302,188.6315789,11.90481096,0.05,0,0.004545455,0,0.068181818,0.004545455,0,0,0,0.009090909,0,0.127272727,0,734.6884589,0.6667,0.825790909,1.492490909,0,0.090909091,0,0,0,0.6667,0,0.068181818,0.6667,0,0,,,,,,,,,,0,0.095238095,0,0,0.904761905,0.028571429,0.004761905,0.01,0.0075,0.034090909,0.670454545,0.496428571,0.033333333,0.0175,0.042857143,0.05,0.704545455,0.075,0.752272727,0.19047619,0.2,0.227272727,0.1,0.1,0.001,0.001,,0,,,-2.110924375,0,,100,,,,,0,,0,,,,100,,,,,13.87585872,32.22846147,0,0,9.450021899,-0.888695028,-1.222229346,-0.724833602,-1.386090773,,0.06913765,0.102275684,,,0.002,,1.849514354,,,0.267057706,,-2.698970004,,-0.990227606,-1.160285383,-3,,100,0.704545455,0,vst,1,0,100,,,,0,0,0,90.90909091,90.90909091,50,95.45454545,0.13375,0.162566845,0.598794926,0.205856252,0.063111442,5.009777235,0.024052536,0.061705591,,,
4/23/2019,1003468,NMR9-0906,1,NM,13-May-14,2014,34.00485,-104.3148,PROB,5,PLNLOW,SPL,WADEABLE,34.81818182,27.5,0,0,0,9.35828877,40,CON_BROAD,TERRACE,SINGLE,20,2000,Y,0,0,2.727272727,97.27272727,0,27.08571429,10.48781606,43.90909091,0.663636364,1.227272727,0.224012987,36.53459383,15.81571429,51.45812067,8.257993444,28.46048819,64.34545455,21.293681,0,0.031818182,0.059090909,0,0,0,0,0,0,0.090909091,0.031818182,0.090909091,7.272727273,1160,1.5,0,1.5,0,0,0,0,0,1.5,0,0,0,0,0,0.517241379,0,0,0.03,6.83E-06,0,0,0,0,0,0,0,0,1,0,0.002272727,0.203409091,0.013636364,0.336363636,0.081818182,0.46547619,0.002272727,0.217045455,0.205681818,0.219318182,0.418181818,0.542045455,0.6375,0.045454545,0.818181818,0.818181818,0.045454545,0.045454545,0.100215517,0.472083333,0.100215517,0,352.4863128,3.784816614,-0.507566948,0.276292356,-0.507566948,2.857142857,0,0,0,0,0,0,97.14285714,0,0,0,100,100,0,100,100,23.98569419,89.299931,5,1,18.48438818,0.645143417,-1.152710365,0.886708719,-1.394275668,-1.394275668,0.017644311,27.840564,0.355264638,0.073113655,0.002,0.027354671,0.849609091,1.086002751,-1.593569699,-0.070780849,-1.562968497,-2.698970004,-0.449448018,1.444678029,-1.753395299,-0.999065028,0.418150703,100,0.418181818,0,,,,97.27272727,0.517241379,0,0,,,,,,,,0.343920455,0.184224599,0.6,0.293734667,0.330927509,0.287267971,0.387208399,0.522138507,0,0,
4/23/2019,1003471,TXR9-0905,1,TX,14-May-14,2014,35.97241,-100.8244,PROB,7,PLNLOW,SPL,WADEABLE,40.72727273,40,0.027272727,0,0,93.31550802,10,UNC_BROAD,NOCONST,SINGLE,0,,Y,0,0,0,100,0,9.635,1.287296228,10.15454545,0.536363636,0.927272727,0.142062726,12.14325923,2.9572,32.49508165,0.46852092,9.031680622,31.33636364,6.133495453,0.018181818,0,0.261363636,0,0.25,0.131818182,0,0.013636364,0,0.406818182,0.013636364,0.675,0,392.4,0.33335,0,0.33335,0,0,0,0,0,0.33335,0,0,0,0,0,0.254841998,0,0,0.014780836,1.46E-05,0,0,0,0,0,0,0,0,1,0,0,0.257954545,0.765909091,0.05,0.113636364,0.711363636,0,1.023863636,0.257954545,1.023863636,0.163636364,0.307954545,1.1875,0,1,1,0,0,0.309747475,0.093888889,0.309747475,0,117.6540304,1.131224762,-0.460409377,0,-0.460409377,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,100,4.913913415,27.86768182,0,0,3.696705505,0.822746944,-1.283156321,1.236645228,-1.697054605,-1.697054605,0.016167516,43.99049848,0.360417193,0.277867502,0.002,0.007197675,0.552322727,1.620290474,-2.080699851,-0.257807086,-2.142807762,-2.698970004,-0.4431945,1.643358883,-1.791356701,-0.508992226,0.652548185,100,0.163636364,0,,,,100,0.254841998,0,0,,,,,,,,0.238579545,0.939839572,0.250009375,0.551968452,0.195730925,0.117968554,0.133606251,0.158433965,0,0,
4/23/2019,1003472,FLR9-0901,1,FL,14-May-14,2014,30.35243,-84.68592,PROB,5,PLNLOW,CPL,BOATABLE,,,,,,70.58823529,80,CON_BROAD,HILLSLOPE,SINGLE,100,80,Y,0,0,0,100,0,64.18181818,8.841020097,66.27272727,0.481818182,0.872727273,0.469235355,14.20573104,297.04,15.75222671,115.091801,6.033317577,441.8681319,111.4740836,0,0,0.136363636,0.136363636,0,0.131818182,0,0,0.013636364,0.418181818,0.013636364,0.418181818,10.98901099,2677.969704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10.90909091,0,53.23818182,0.053238182,33.25,0.03325,0,0,0.181818182,0.772727273,0,0,0.045454545,0.040909091,0.118181818,0.135227273,0.009090909,0.088636364,0.061363636,0.045238095,0.159090909,0.144318182,0.294318182,0.303409091,0.15,0.382954545,0.453409091,0.954545455,0.954545455,0.818181818,0.909090909,0.772727273,0.103260382,0.103260382,,0,,,-0.460409377,0,,0,,,,,0,,100,,,,100,,,,,173.5106981,428.9525626,5,5,160.1792436,1.49491698,-1.955326357,1.353718569,-1.814127946,,0.015997868,60.99612637,1.657970906,0.141016392,0.002,0.014182748,3.185324675,1.810569015,-2.270978392,0.503153706,-1.848239603,-2.698970004,0.219576905,1.785302256,-1.795937884,-0.986066273,0.520502955,100,0.15,0,None,0.545454545,0,100,40,14.54545455,0,0,0,0,100,100,0,50,0.272329545,0.735294118,0,0.585039628,0.252279075,36.25046299,0.137749605,0.387462298,0.053238182,139.5181818,
4/23/2019,1003473,NMS9-0926,1,NM,14-May-14,2014,35.77146,-105.0074,PROB,4,PLNLOW,SPL,WADEABLE,45,40,0,0,15.90909091,33.68983957,8,CON_BROAD,NOCONST,SINGLE,0,2000,Y,0,0,7.272727273,92.72727273,60.90909091,5.365,3.317937692,7.5,0.845454545,2.381818182,0.541882241,5.486208692,3.52935,18.71500448,4.989466623,21.09141848,46.83636364,46.19216488,0.1,0.004545455,0.004545455,0,0.181818182,0.004545455,0,0.009090909,0,0.022727273,0.013636364,0.304545455,0,320,1.090909091,0.227281818,1.318190909,0,0.045454545,0,0,0,1.090909091,0,0,0.181827273,0,0,3.75,1.25,0,1.2259375,0.001634583,1.0809375,0.00144125,0,0,0.045454545,0.318181818,0,0.363636364,0.272727273,0.111363636,0.118181818,0.143181818,0.059090909,0.111363636,0.409090909,0.409090909,0.229545455,0.202272727,0.372727273,0.431818182,0.520454545,0.484090909,0.952272727,0.727272727,0.681818182,0.545454545,0.590909091,0.590909091,0.390625,0.123703704,0.390625,0,60,10.64177772,-0.571455753,1.125420482,-0.571455753,23.80952381,4.761904762,4.761904762,0,0,0,0,61.9047619,0,9.523809524,0,85.71428571,90.47619048,0,95.54545455,96.21212121,40.0394394,187.4912558,1,1,34.52942481,1.098033775,-1.669489528,1.412092561,-1.983548314,-1.986415267,0.016067724,47.5681753,0.250843725,0.02534334,0.002,0.078916196,0.853981818,1.566329424,-2.137785177,-0.068551376,-1.102833856,-2.698970004,-0.600596758,1.677316492,-1.794045649,-0.408239965,0.293734269,95.23809524,0.520454545,0,,,,31.81818182,4.0625,1.5625,0,,,,,,,,0.317840909,0.403208556,0.568629143,0.380946024,0.986245756,0.73723539,0.618441322,1.41370695,0.00144125,1.0809375,
4/23/2019,1003474,FLSS-1068,1,FL,14-May-14,2014,30.7611,-86.26433,PROB,1,PLNLOW,CPL,WADEABLE,19.68181818,17.5,0,0,99.46524064,100,3,UNC_BROAD,NOCONST,SINGLE,0,80,,0,0,7.333333333,92.66666667,0,1.74,0.593029688,2.505454545,0.325454545,0.597272727,0.335323453,5.39002538,0.439465,7.890521327,0.290678606,3.006197904,23.68,8.607254627,0,0,0.05,0.118181818,0.004545455,0.368181818,0,0,0.022727273,0.559090909,0.022727273,0.563636364,0,149,0,1.304538528,1.304538528,0,0,0.636395455,0,0,0,0.031747619,0,0.636395455,0,0,4.026845638,1.342281879,0,0.602684564,0.00240549,0.446979866,0.001784027,0,0,0,0,0,1,0,0.327272727,0.525,0.723863636,0.470454545,0.335227273,0.427272727,0,0.852272727,1.194318182,1.576136364,2.046590909,0.7625,1.911363636,2.809090909,1,1,1,1,1,0.504761905,,0.504761905,0,55.51485691,1.244823124,-0.460409377,0,-0.460409377,0,0,0,0,0,0,0,99.04761905,0.952380952,0,0,99.04761905,99.04761905,0.952380952,100,100,10.01580733,40.74201653,0,0,9.141944941,0.91315884,-1.373568217,1.207185534,-1.667594911,-1.667594911,0.016114426,45.67988375,0.089419749,0.014647427,0.002,0.136542752,0.365465455,1.228425674,-1.688835051,-0.437153668,-0.864731347,-2.698970004,-1.048566554,1.65972499,-1.792785159,-0.296913429,0.244673601,99.04761905,0.7625,0,,,,92.66666667,5.369127517,2.684563758,0,,,,,,,,0.960113636,1,0.566073647,0.746872075,0.363482037,0.386061864,0.34082166,0.661437443,0.001784027,0.446979866,
4/23/2019,1003475,GARO-1038,1,GA,14-May-14,2014,32.1258,-82.19105,PROB,5,PLNLOW,CPL,BOATABLE,,,,,,79.14438503,33,CON_BROAD,TERRACE,SINGLE,50,100,Y,0,0,0,100,25,31.95454545,8.253649331,33.59090909,0.777272727,3.446363636,3.31295117,13.08062927,67.12596,17.34147318,32.66251804,6.426497513,195.5272,55.55494501,0,0,0.140909091,0.063636364,0.009090909,0.040909091,0.009090909,0.004545455,0.05,0.3,0.063636364,0.318181818,0,1588.868627,0,0.33335,0.33335,0.121218182,0.030304545,0,0,0.090913636,0,0,0,0.060609091,0,0.030304545,9.545454545,1.818181818,0,17.08136364,0.017081364,8.990909091,0.008990909,0,0,0,0.727272727,0,0.272727273,0,0.415909091,0.394318182,0.264772727,0.059090909,0.065909091,0.123863636,0.742045455,0.810227273,0.323863636,1.075,1.134090909,0.189772727,1.140909091,1.323863636,1,1,0.954545455,1,0.954545455,0.024949477,0.024949477,,0,,,-0.460409377,0,,0,,,,,0,,100,,,,100,,,,,56.91111964,226.926624,11,5,42.64130542,0.523959199,-0.984368576,0.589154409,-1.049563786,,0.018969369,22.38873624,1.032094448,0.196207867,0.002,0.010193271,1.776154073,0.913848494,-1.374257871,0.249480636,-1.991686422,-2.698970004,0.013719442,1.35002958,-1.721947108,-1.602938554,0.581083851,100,0.189772727,0,med,4.181818182,0,75,13.18181818,3.181818182,0,0,0,18.18181818,100,100,13.63636364,63.63636364,0.613409091,0.812299465,0.250009375,0.72029003,0.284128986,21.80837521,0.258293436,0.486585488,0.017081364,46.13545455,
4/23/2019,1003476,ALS9-0917,1,AL,14-May-14,2014,34.69505835,-87.76208738,PROB,4,EHIGH,SAP,BOATABLE,,,,,,93.85026738,28,CON_BROAD,TERRACE,SINGLE,95,150,Y,0,0,0,100,80,23.18181818,3.124681802,27.45454545,1.109090909,2.254545455,0.30777796,11.72852592,31.69,19.10192922,10.43098483,7.654507695,149.4,44.73987668,0,0,0.104545455,0.018181818,0.004545455,0.1,0,0.036363636,0.104545455,0.363636364,0.140909091,0.368181818,0,782.5930223,0,0.303031818,0.303031818,0,0.272727273,0,0,0.030304545,0,0,0,0,0,0,16.36363636,5,0.454545455,33.61863636,0.033618636,21.72090909,0.021720909,5.362727273,0.005362727,0,1,0,0,0,0.431818182,0.311363636,0.414772727,0.025,0.171590909,0.545454545,0.077272727,0.743181818,0.439772727,1.157954545,1.182954545,0.717045455,1.329545455,1.9,1,0.954545455,0.954545455,0.954545455,0.954545455,0.06018889,0.06018889,,0,,,-0.370433227,1.58226468,,45,,,,,0,,0,,,,45,,,,,55.40739867,232.8000598,6,5,49.45903408,0.789557503,-1.15999073,0.925105932,-1.295539159,,0.016256856,41.7536265,0.851100102,0.127272288,0.002,0.01571434,1.692009091,1.27958092,-1.650014147,0.228402692,-1.803703856,-2.698970004,-0.070019357,1.620694202,-1.788963445,-1.220483666,0.503011542,100,0.717045455,0,stp,0,0,20,22.72727273,8.181818182,2.727272727,55,0,81.81818182,100,100,45.45454545,95.45454545,0.698295455,0.944652406,0.232559032,0.79698854,0.299463699,33.10510983,0.134790195,0.329156984,0.033618636,169.0990909,
4/23/2019,1003477,NMRM-1002,1,NM,14-May-14,2014,34.80287,-104.6276,PROB,5,PLNLOW,SPL,WADEABLE,62.95454545,47.5,0.065555556,0,1.203208556,51.87165775,19,CON_BROAD,TERRACE,SINGLE,100,2000,,0,0,13.68421053,86.31578947,24.21052632,15.82,5.238280152,18.04545455,0.654545455,1.163636364,0.112006493,13.56301296,11.0163,25.61492344,5.343712302,13.16602272,73.27,24.01256195,0.07,0.004545455,0.095454545,0.004545455,0.005,0.05,0.004545455,0.022727273,0,0.177272727,0.031818182,0.256818182,0,640,0,0.090913636,0.090913636,0,0,0,0,0,0,0,0,0.090913636,0,0,1.875,1.875,0,0.34125,0.000189106,0.34125,0.000189106,0,0,0.227272727,0,0,0.363636364,0.409090909,0.002272727,0.152272727,0.326136364,0.006818182,0.232954545,0.322727273,0.377272727,0.154545455,0.332954545,0.480681818,0.4875,0.555681818,0.713636364,1.043181818,0.590909091,0.954545455,0.954545455,0.590909091,0.590909091,0.0234375,,0.0234375,0,115,10.64177772,0.293382846,1.333168523,0.259469198,7.619047619,9.523809524,7.619047619,0,0,0,0,51.42857143,1.904761905,31.42857143,0.952380952,59.04761905,66.66666667,1.904761905,68.90909091,51.21212121,29.6365442,91.334,3,2,26.64295388,0.070528048,0.222854798,0.254989572,0.038393275,0.041315896,0.016452266,87.70810707,0.335049048,0.051300921,0.002159278,0.042090443,0.901709545,0.459914437,-0.166531591,-0.044933333,-1.375816508,-2.665691343,-0.474891611,1.943039738,-1.783774265,-1.630088715,0.371570923,76.19047619,0.555681818,0.952380952,,,,62.10526316,1.875,1.875,0,,,,,,,,0.421136364,0.56684492,0.083337153,0.602604278,0.327727064,0.363627049,0.331117582,0.485073237,0.000189106,0.34125,
4/23/2019,1003478,NMS9-0920,1,NM,15-May-14,2014,36.1106,-105.7319,PROB,2,WMTNS,WMT,WADEABLE,39,25,0.092307692,0,62.03208556,71.65775401,4.5,UNC_NARROW,TERRACE,SINGLE,100,300,,0,0,88.59060403,11.40939597,0,3.263636364,0.619174146,4.172727273,0.281818182,1.3,0.228035085,8.185881793,0.87215,13.45948231,0.459864657,4.542349009,24.66,7.026154399,0.036363636,0.018181818,0.063636364,0.027272727,0,0.031818182,0,0.031818182,0.018181818,0.190909091,0.068181818,0.227272727,0,150,0.795459091,1.1061,1.901559091,0.33335,0.068181818,0,0,0.181818182,0.795459091,0.060609091,0,0.462140909,0,0,1.333333333,0,0,0.077333333,0.00018533,0,0,0,0,0,0.863636364,0,0,0.136363636,0.154545455,0.215909091,0.296590909,0.002272727,0.135227273,0.5875,0.17625,0.370454545,0.298863636,0.667045455,0.669318182,0.722727273,0.802272727,1.392045455,0.863636364,0.909090909,0.909090909,0.772727273,0.772727273,2.575,2.575,1.457,100,319.1031438,1.027166156,0.75585014,1.484165725,0.75585014,16.19047619,23.80952381,21.9047619,0,0,0,0,6.666666667,4.761904762,50.47619048,0,22.85714286,44.76190476,4.761904762,25.63636364,0.606060606,5.266971154,43.945,0,0,3.676275168,1.638460877,-0.882610737,1.937801105,-1.181950966,-1.184961266,0.025649446,1645.705902,0.16288633,0.106654845,0.00369185,0.034614935,0.343471818,1.994704377,-1.238854237,-0.464108891,-1.460736484,-2.432755896,-0.788115362,3.216352227,-1.590922007,0.410777233,0.47423492,68.57142857,0.722727273,0,,,,11.40939597,3.333333333,0,0,,,,,,,,0.461022727,0.744919786,0.6553577,0.4909834,0.284921103,0.149078474,0.189719098,0.527277024,0,0,
4/23/2019,1003479,AZLS-1048,1,AZ,14-May-14,2014,36.70098,-110.5256,PROB,3,WMTNS,XER,WADEABLE,13.45454545,7.5,,,0.13368984,6.14973262,15,CON_VSHAPED,HILLSLOPE,SINGLE,100,19,,0,0,15,85,0,6.73,3.014019872,15.09090909,0.845454545,1.418181818,0.997815796,16.27984117,0.6295,86.01585082,0.380432233,68.90296296,8.46,3.39167132,0.009090909,0,0.018181818,0,0,0,0,0,0,0.018181818,0,0.027272727,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.020454545,0.034090909,0.818181818,0,0,0,0,0.054545455,0.020454545,0.054545455,0,0,0,0,0,0.297777778,,0.297777778,0,146.3160359,1.063577382,-0.85094327,2.392152926,-2.071152929,77.14285714,0,0,0,0,0,0,1.904761905,0,20.95238095,20.95238095,79.04761905,79.04761905,0,80,72.72727273,2.204707748,11.02777778,0,0,1.224837638,0.236953219,-1.087896489,1.272333829,-2.123277099,-2.123277099,0.019894287,18.36038046,0.604535455,1,0.002,0.000799202,0.604535455,1.73770617,-2.58864944,-0.218578224,-3.09734368,-2.698970004,-0.218578224,1.263881676,-1.701271611,-0.526107715,1,79.04761905,0.054545455,20.95238095,,,,85,0,0,0,,,,,,,,0.109204545,0.155347594,0,0.256949878,0.400906775,0.144779863,0.447848421,0.604340323,0,0,
4/23/2019,1003480,AZLS-1063,1,AZ,14-May-14,2014,36.72811,-110.5395,PROB,3,WMTNS,XER,WADEABLE,19.90909091,5,10,10,0,11.76470588,25,CON_VSHAPED,HILLSLOPE,BRAIDED,100,30,,0,0,0,100,0,15,6.448173956,25.36363636,0.872727273,1.254545455,0.276996882,26.28295887,1.575,152.2911047,0.516898646,102.7034756,11.55,3.144258837,0.045454545,0.004545455,0.036363636,0,0,0,0,0,0.004545455,0.045454545,0.009090909,0.090909091,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.040909091,0.043181818,0.695454545,0,0,0,0,0.084090909,0.040909091,0.084090909,0,0,0,0,0,0.175347222,,0.175347222,0,202.2398689,1.101957767,-2.076485571,0.352892723,-2.076485571,99.04761905,0.952380952,0,0,0,0,0,0,0,0.952380952,0,99.04761905,99.04761905,0,100,100,2.789983237,9.689305556,0,0,1.324537496,0.142171446,-2.218657018,1.068586014,-3.145071586,-3.145071586,0.041428188,0.864006253,0.642347727,1,0.002,0.000747424,0.642347727,1.215493642,-3.291979213,-0.192229808,-3.126432929,-2.698970004,-0.192229808,-0.063483114,-1.382704061,-0.75610111,1,100,0.084090909,0,,,,100,0,0,0,,,,,,,,0.118409091,0.205882353,0,0.289957751,0.272230202,0.114678571,0.429878264,0.328189617,0,0,
4/23/2019,1003481,AZSS-1121,1,AZ,15-May-14,2014,36.8397,-110.6755,PROB,2,WMTNS,XER,WADEABLE,17.13636364,7.5,,,10.02673797,22.19251337,16,,HILLSLOPE,ANASTOM,25,34,,0,0,18.88888889,81.11111111,0,4.668421053,2.735781958,14.63636364,1.027272727,1.3,0.154919334,13.67812867,0.411473684,63.94617225,0.278006269,46.75840256,10.24,8.058021914,0,0.168181818,0.040909091,0.059090909,0.009090909,0.036363636,0,0.022727273,0,0.327272727,0.190909091,0.336363636,0,495,0.575786364,0,0.575786364,0,0,0,0,0,0.575786364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0,0,0.772727273,0,0.059090909,0.128409091,0.079545455,0.121590909,0.089772727,0.635227273,0.059090909,0.207954545,0.1875,0.267045455,0.211363636,0.309090909,0.478409091,0.227272727,0.681818182,0.363636364,0.181818182,0.181818182,0.458111111,,0.458111111,0,182.8951009,1.116773851,0.485981058,2.320762088,-0.589100489,37.14285714,13.33333333,20.95238095,0,0,0,0,3.80952381,0,38.0952381,24.76190476,40.95238095,61.9047619,0,44.81818182,46.06060606,5.360351747,59.82736111,1,0,2.544813456,0.506961353,-0.020980296,1.539718812,-1.053737755,-1.053737755,0.022530876,545.2144864,0.734287273,1,0.00252464,0.001471972,0.734287273,1.95517925,-1.469198192,-0.134133999,-2.832100482,-2.597800518,-0.134133999,2.736567387,-1.647221925,-0.339029175,1,75.23809524,0.211363636,24.76190476,,,,81.11111111,0,0,0,,,,,,,,0.239090909,0.29973262,0.365396209,0.356943857,0.786916203,0.248516939,0.586018683,0.675635598,0,0,
4/23/2019,1003482,FLR9-0903,1,FL,15-May-14,2014,27.41502,-81.13117,PROB,5,PLNLOW,CPL,BOATABLE,,,,,,20.05347594,107,UNC_BROAD,NOCONST,SINGLE,0,500,Y,0,0,0,100,0,97.81818182,31.00263918,107,1.054545455,1.436363636,0.307482446,17.81559694,562.7,20.30077202,384.4754175,9.407157589,567.3626374,237.8507243,0.004545455,0,0.059090909,0.152272727,0.206818182,0.161363636,0,0,0.013636364,0.386363636,0.013636364,0.597727273,2.197802198,3849.086992,0,0.46669,0.46669,0.06667,0.033335,0,0,0.06667,0,0.06667,0.100005,0.06667,0,0.06667,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.65,0.0025,0.0375,0.6,0.1425,0.49,0.5425,0.065,0.04,0.7425,0.64,0.7825,1.0325,1.13,1.815,0.35,1,1,0.35,0.35,0.013011462,0.013011462,,0,,,-0.950122618,0.758139969,,29.67032967,,,,,0,,70.32967033,,,,100,,,,,253.9359483,619.4771859,3,3,216.0474886,0.703877402,-1.65400002,0.609713951,-1.559836569,,0.024129745,8.215113387,2.742707832,0.246664896,0.002,0.008108166,4.373311688,0.951073406,-1.901196024,0.640810431,-2.091077352,-2.698970004,0.438179547,0.914613562,-1.617447264,-1.885673902,0.627146663,100,1.0325,0,med,0.4,0,100,0,0,0,0,0,0,100,100,50,100,0.6085,0.280481283,0.318192665,0.488212295,0.419221691,38.07925909,0.316941479,0.683268913,0,0,
